,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.81,22.44,20.98,17.42,13.96,11.14,10.99,12.77,16.00,18.29,20.43,21.93
1,0.20,0.20,0.20,0.19,0.21,0.23,0.21,0.19,0.21,0.21,0.19,0.20
