,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-5.67,-4.40,0.24,8.37,14.60,18.44,20.02,19.27,14.31,8.03,2.39,-2.30
1,0.13,0.14,0.12,0.12,0.13,0.12,0.10,0.11,0.13,0.11,0.14,0.16
