,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-2.57,-1.18,4.13,13.52,20.13,23.97,25.63,25.12,20.06,12.84,5.51,0.34
1,0.24,0.21,0.20,0.21,0.20,0.23,0.27,0.24,0.20,0.19,0.21,0.24
