,id,Code,Temp
217,4.0,AFG,-0.285
92,8.0,ALB,0.136
203,10.0,ATA,
116,12.0,DZA,0.07400000000000001
138,20.0,AND,0.113
18,24.0,AGO,-0.263
181,28.0,ATG,-0.076
54,31.0,AZE,-0.16
91,32.0,ARG,-0.287
36,36.0,AUS,-0.155
41,40.0,AUT,0.017
201,44.0,BHS,0.011000000000000001
183,48.0,BHR,0.055
176,50.0,BGD,-0.135
189,51.0,ARM,-0.138
126,52.0,BRB,-0.10300000000000001
57,56.0,BEL,-0.077
121,64.0,BTN,-0.098
68,68.0,BOL,-0.307
40,70.0,BIH,0.14800000000000002
123,72.0,BWA,-0.14400000000000002
5,76.0,BRA,-0.21899999999999997
156,84.0,BLZ,-0.052000000000000005
79,90.0,SLB,-0.165
75,100.0,BGR,-0.003
135,104.0,MMR,-0.156
89,108.0,BDI,-0.23
169,112.0,BLR,0.073
2,116.0,KHM,-0.159
131,120.0,CMR,-0.31
30,124.0,CAN,0.039
166,132.0,CPV,-0.126
13,140.0,CAF,-0.27
204,144.0,LKA,-0.203
117,148.0,TCD,-0.179
145,152.0,CHL,-0.308
3,156.0,CHN,-0.172
225,170.0,COL,-0.244
216,174.0,COM,-0.115
94,178.0,COG,-0.22899999999999998
210,180.0,COD,-0.21899999999999997
192,188.0,CRI,-0.18600000000000003
140,191.0,HRV,0.10300000000000001
50,192.0,CUB,0.018000000000000002
173,196.0,CYP,-0.175
149,203.0,CZE,-0.071
160,204.0,BEN,-0.212
90,208.0,DNK,0.044000000000000004
174,212.0,DMA,-0.096
170,214.0,DOM,-0.08
96,218.0,ECU,-0.298
86,222.0,SLV,-0.142
9,226.0,GNQ,-0.306
177,231.0,ETH,-0.203
77,232.0,ERI,-0.18899999999999997
158,233.0,EST,0.131
66,242.0,FJI,-0.099
48,246.0,FIN,0.106
34,250.0,FRA,0.013000000000000001
163,262.0,DJI,-0.14
141,266.0,GAB,-0.304
93,268.0,GEO,-0.152
4,270.0,GMB,-0.22
63,276.0,DEU,-0.027000000000000003
15,288.0,GHA,-0.21899999999999997
108,296.0,KIR,-0.132
74,300.0,GRC,0.047
88,304.0,GRL,0.046
76,308.0,GRD,-0.115
191,320.0,GTM,-0.092
214,324.0,GIN,-0.213
70,328.0,GUY,-0.149
118,332.0,HTI,-0.07
200,340.0,HND,-0.115
107,348.0,HUN,-0.012
171,352.0,ISL,0.073
31,356.0,IND,-0.262
147,360.0,IDN,-0.077
