,id,Code,Temp
217,4.0,AFG,0.375
92,8.0,ALB,-0.113
203,10.0,ATA,0.07400000000000001
116,12.0,DZA,0.16699999999999998
138,20.0,AND,0.213
18,24.0,AGO,0.39
181,28.0,ATG,0.304
54,31.0,AZE,-0.026000000000000002
91,32.0,ARG,0.087
36,36.0,AUS,0.252
41,40.0,AUT,-0.141
201,44.0,BHS,0.14300000000000002
183,48.0,BHR,0.08800000000000001
176,50.0,BGD,0.14
189,51.0,ARM,0.109
126,52.0,BRB,0.273
57,56.0,BEL,-0.33399999999999996
121,64.0,BTN,0.057999999999999996
68,68.0,BOL,0.075
40,70.0,BIH,-0.157
123,72.0,BWA,0.46299999999999997
5,76.0,BRA,-0.011000000000000001
156,84.0,BLZ,0.275
79,90.0,SLB,0.21899999999999997
75,100.0,BGR,-0.235
135,104.0,MMR,0.053
89,108.0,BDI,0.349
169,112.0,BLR,-0.287
2,116.0,KHM,0.146
131,120.0,CMR,0.42700000000000005
30,124.0,CAN,0.235
166,132.0,CPV,0.174
13,140.0,CAF,0.413
204,144.0,LKA,0.295
117,148.0,TCD,0.207
145,152.0,CHL,0.193
3,156.0,CHN,-0.001
225,170.0,COL,0.084
216,174.0,COM,0.19
94,178.0,COG,0.36
210,180.0,COD,0.387
192,188.0,CRI,0.228
140,191.0,HRV,-0.183
50,192.0,CUB,0.145
173,196.0,CYP,-0.21100000000000002
149,203.0,CZE,-0.255
160,204.0,BEN,0.301
90,208.0,DNK,-0.322
174,212.0,DMA,0.295
170,214.0,DOM,0.26
96,218.0,ECU,0.145
86,222.0,SLV,0.335
9,226.0,GNQ,0.382
177,231.0,ETH,0.212
77,232.0,ERI,0.095
158,233.0,EST,-0.145
66,242.0,FJI,0.23600000000000002
48,246.0,FIN,-0.39399999999999996
34,250.0,FRA,-0.09699999999999999
163,262.0,DJI,0.02
141,266.0,GAB,0.366
93,268.0,GEO,0.019
4,270.0,GMB,0.26
63,276.0,DEU,-0.24100000000000002
15,288.0,GHA,0.3
108,296.0,KIR,0.237
74,300.0,GRC,-0.16
88,304.0,GRL,-0.517
76,308.0,GRD,0.242
191,320.0,GTM,0.37200000000000005
214,324.0,GIN,0.247
70,328.0,GUY,0.11800000000000001
118,332.0,HTI,0.23600000000000002
200,340.0,HND,0.257
107,348.0,HUN,-0.303
171,352.0,ISL,-0.44
31,356.0,IND,0.154
147,360.0,IDN,0.282
190,364.0,IRN,0.223
84,368.0,IRQ,0.006999999999999999
83,372.0,IRL,-0.132
46,376.0,ISR,-0.191
87,380.0,ITA,-0.087
110,384.0,CIV,0.233
196,388.0,JAM,0.19899999999999998
114,392.0,JPN,-0.129
130,398.0,KAZ,0.42700000000000005
37,400.0,JOR,-0.129
206,404.0,KEN,0.321
153,408.0,PRK,0.054000000000000006
207,410.0,KOR,0.091
178,414.0,KWT,0.009000000000000001
25,417.0,KGZ,0.488
193,418.0,LAO,0.051
188,422.0,LBN,-0.201
215,426.0,LSO,0.46
99,428.0,LVA,-0.193
197,430.0,LBR,0.225
72,434.0,LBY,-0.124
164,438.0,LIE,-0.049
