,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.44,25.81,26.34,26.60,26.86,26.59,26.31,26.31,26.28,26.08,25.98,25.58
1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.15
