,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.87,20.20,20.55,20.50,20.63,20.33,20.05,20.22,20.36,20.34,20.44,19.98
1,0.66,0.66,0.65,0.65,0.65,0.64,0.64,0.65,0.65,0.64,0.64,0.65
