,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.42,26.58,26.69,26.47,26.23,25.38,25.04,25.50,26.14,26.23,26.55,26.48
1,0.71,0.71,0.69,0.68,0.69,0.69,0.69,0.71,0.72,0.74,0.72,0.70
