,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,21.85,21.96,23.30,24.44,26.08,27.48,28.39,28.53,27.98,26.41,24.59,22.63
1,0.20,0.19,0.20,0.21,0.22,0.23,0.19,0.18,0.19,0.19,0.22,0.24
