,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,18.20,18.29,21.03,24.67,28.68,30.03,31.33,31.19,30.45,27.76,24.21,20.32
1,0.60,0.56,0.54,0.54,0.56,0.58,0.59,0.55,0.52,0.53,0.55,0.59
