,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,7.57,9.50,12.47,16.31,21.05,25.23,27.88,28.16,24.49,19.12,14.03,9.42
1,0.47,0.37,0.37,0.37,0.38,0.39,0.39,0.38,0.37,0.37,0.38,0.51
