,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,29.02,29.23,29.68,30.07,30.48,30.04,30.07,30.43,30.75,30.50,30.16,29.19
1,0.33,0.34,0.33,0.32,0.32,0.31,0.33,0.32,0.31,0.31,0.31,0.32
