,id,Code,Temp
217,4.0,AFG,0.524
92,8.0,ALB,0.032
203,10.0,ATA,0.207
116,12.0,DZA,0.34700000000000003
138,20.0,AND,0.368
18,24.0,AGO,0.434
181,28.0,ATG,0.239
54,31.0,AZE,0.134
91,32.0,ARG,0.607
36,36.0,AUS,0.376
41,40.0,AUT,0.389
201,44.0,BHS,0.27399999999999997
183,48.0,BHR,0.34
176,50.0,BGD,0.16399999999999998
189,51.0,ARM,0.157
126,52.0,BRB,0.252
57,56.0,BEL,0.42100000000000004
121,64.0,BTN,0.17300000000000001
68,68.0,BOL,0.478
40,70.0,BIH,0.127
123,72.0,BWA,0.373
5,76.0,BRA,0.423
156,84.0,BLZ,0.265
79,90.0,SLB,0.368
75,100.0,BGR,-0.057999999999999996
135,104.0,MMR,0.16
89,108.0,BDI,0.402
169,112.0,BLR,0.456
2,116.0,KHM,0.321
131,120.0,CMR,0.467
30,124.0,CAN,0.332
166,132.0,CPV,0.433
13,140.0,CAF,0.418
204,144.0,LKA,0.29600000000000004
117,148.0,TCD,0.24100000000000002
145,152.0,CHL,0.635
3,156.0,CHN,0.38299999999999995
225,170.0,COL,0.331
216,174.0,COM,0.314
94,178.0,COG,0.397
210,180.0,COD,0.361
192,188.0,CRI,0.267
140,191.0,HRV,0.175
50,192.0,CUB,0.282
173,196.0,CYP,0.081
149,203.0,CZE,0.43799999999999994
160,204.0,BEN,0.565
90,208.0,DNK,0.37
174,212.0,DMA,0.244
170,214.0,DOM,0.22399999999999998
96,218.0,ECU,0.445
86,222.0,SLV,0.251
9,226.0,GNQ,0.449
177,231.0,ETH,0.43799999999999994
77,232.0,ERI,0.327
158,233.0,EST,0.5429999999999999
66,242.0,FJI,0.215
48,246.0,FIN,0.35600000000000004
34,250.0,FRA,0.385
163,262.0,DJI,0.371
141,266.0,GAB,0.43200000000000005
93,268.0,GEO,0.079
4,270.0,GMB,0.687
63,276.0,DEU,0.441
15,288.0,GHA,0.588
108,296.0,KIR,0.366
74,300.0,GRC,-0.044000000000000004
88,304.0,GRL,-0.231
76,308.0,GRD,0.254
191,320.0,GTM,0.24600000000000002
214,324.0,GIN,0.607
70,328.0,GUY,0.299
118,332.0,HTI,0.205
200,340.0,HND,0.263
107,348.0,HUN,0.23199999999999998
171,352.0,ISL,-0.161
31,356.0,IND,0.354
147,360.0,IDN,0.293
190,364.0,IRN,0.336
84,368.0,IRQ,0.255
83,372.0,IRL,0.17
46,376.0,ISR,0.14
87,380.0,ITA,0.217
110,384.0,CIV,0.49700000000000005
196,388.0,JAM,0.21
114,392.0,JPN,0.11199999999999999
130,398.0,KAZ,0.603
37,400.0,JOR,0.166
206,404.0,KEN,0.46
153,408.0,PRK,0.355
207,410.0,KOR,0.175
178,414.0,KWT,0.365
25,417.0,KGZ,0.433
193,418.0,LAO,0.249
188,422.0,LBN,0.146
215,426.0,LSO,0.289
99,428.0,LVA,0.5489999999999999
197,430.0,LBR,0.539
72,434.0,LBY,0.059000000000000004
164,438.0,LIE,0.475
136,440.0,LTU,0.54
212,442.0,LUX,0.446
120,450.0,MDG,0.273
82,454.0,MWI,0.29100000000000004
52,458.0,MYS,0.26
103,466.0,MLI,0.565
106,470.0,MLT,0.136
187,478.0,MRT,0.633
167,480.0,MUS,0.27899999999999997
221,484.0,MEX,0.223
218,492.0,MCO,0.368
129,496.0,MNG,0.48
134,498.0,MDA,0.046
21,499.0,MNE,0.048
14,504.0,MAR,0.45799999999999996
97,508.0,MOZ,0.276
17,512.0,OMN,0.332
179,516.0,NAM,0.444
224,524.0,NPL,0.222
157,528.0,NLD,0.4
223,554.0,NZL,0.165
53,558.0,NIC,0.266
56,562.0,NER,0.317
182,566.0,NGA,0.523
69,578.0,NOR,0.275
113,583.0,FSM,0.413
12,585.0,PLW,0.32899999999999996
101,586.0,PAK,0.42700000000000005
219,591.0,PAN,0.28800000000000003
115,598.0,PNG,0.391
155,600.0,PRY,0.5489999999999999
132,604.0,PER,0.48200000000000004
112,608.0,PHL,0.23
23,616.0,POL,0.521
44,620.0,PRT,0.449
16,624.0,GNB,0.654
143,626.0,TLS,0.387
47,634.0,QAT,0.264
11,642.0,ROU,-0.009000000000000001
185,643.0,RUS,0.624
38,646.0,RWA,0.419
10,659.0,KNA,0.22699999999999998
59,662.0,LCA,0.244
146,670.0,VCT,0.24
49,674.0,SMR,0.128
111,678.0,STP,0.444
162,682.0,SAU,0.258
184,686.0,SEN,0.7120000000000001
209,688.0,SRB,0.042
1,690.0,SYC,0.40399999999999997
81,694.0,SLE,0.568
168,702.0,SGP,0.26899999999999996
142,703.0,SVK,0.33899999999999997
95,704.0,VNM,0.242
8,705.0,SVN,0.222
78,706.0,SOM,0.40299999999999997
208,710.0,ZAF,0.316
35,716.0,ZWE,0.32899999999999996
39,724.0,ESP,0.374
67,729.0,SDN,0.26899999999999996
32,740.0,SUR,0.35200000000000004
213,748.0,SWZ,0.251
102,752.0,SWE,0.371
144,756.0,CHE,0.449
122,760.0,SYR,0.17
133,762.0,TJK,0.506
205,764.0,THA,0.305
100,768.0,TGO,0.585
137,776.0,TON,0.073
152,780.0,TTO,0.262
175,784.0,ARE,0.259
71,788.0,TUN,0.247
80,792.0,TUR,0.055
98,795.0,TKM,0.456
161,800.0,UGA,0.46799999999999997
51,804.0,UKR,0.152
124,807.0,MKD,-0.006
127,818.0,EGY,0.053
27,826.0,GBR,0.17800000000000002
198,834.0,TZA,0.231
0,840.0,USA,0.376
159,854.0,BFA,0.589
109,858.0,URY,0.565
139,860.0,UZB,0.563
22,862.0,VEN,0.266
24,882.0,WSM,0.192
73,887.0,YEM,0.345
220,894.0,ZMB,0.321
6,,REU,0.23
7,,GGY,0.256
19,,MAF,0.23
20,,ABW,0.294
26,,SPM,-0.272
28,,FRO,0.126
29,,MNP,0.289
33,,TCA,0.257
42,,ASM,0.18
43,,GUM,0.289
45,,CUW,0.297
55,,MYT,0.149
58,,NCL,0.244
60,,SGS,0.45299999999999996
61,,FLK,0.555
62,,MSR,0.237
64,,PRI,0.23800000000000002
65,,BLM,0.23
85,,PSE,0.191
104,,AIA,0.23
105,,VGB,0.247
119,,IMN,0.182
125,,VIR,0.228
128,,MAC,0.085
148,,ESH,0.539
150,,TWN,0.042
151,,CYM,0.265
154,,NIU,0.095
165,,JEY,0.256
172,,GUF,0.33399999999999996
180,,HMD,0.371
186,,SJM,0.113
194,,HKG,0.086
195,,PYF,0.258
199,,MTQ,0.273
202,,ATF,0.409
211,,ALA,0.331
222,,SXM,0.23
226,,GLP,0.244
