,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.28,22.21,22.04,20.73,19.17,17.68,17.65,19.33,21.28,22.27,22.74,22.51
1,0.19,0.18,0.17,0.17,0.20,0.27,0.23,0.19,0.20,0.18,0.19,0.19
