,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,17.95,17.95,18.02,16.79,13.85,10.83,10.49,12.72,15.62,17.29,17.93,17.82
1,0.33,0.31,0.27,0.23,0.30,0.39,0.38,0.34,0.23,0.26,0.26,0.30
