,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.82,22.96,23.14,22.64,21.03,18.75,18.55,20.44,22.79,23.49,23.12,22.80
1,0.46,0.45,0.42,0.41,0.44,0.47,0.47,0.48,0.43,0.40,0.42,0.45
