,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.90,26.38,26.49,26.32,26.11,24.86,24.11,24.33,24.95,25.12,25.53,25.61
1,0.76,0.75,0.75,0.74,0.74,0.74,0.75,0.75,0.75,0.75,0.74,0.76
