,id,Code,Temp
217,4.0,AFG,-0.14800000000000002
92,8.0,ALB,-0.29
203,10.0,ATA,
116,12.0,DZA,0.08900000000000001
138,20.0,AND,0.083
18,24.0,AGO,-0.124
181,28.0,ATG,-0.395
54,31.0,AZE,-0.42200000000000004
91,32.0,ARG,-0.28600000000000003
36,36.0,AUS,-0.222
41,40.0,AUT,-0.23199999999999998
201,44.0,BHS,-0.15
183,48.0,BHR,-0.429
176,50.0,BGD,-0.2
189,51.0,ARM,-0.37200000000000005
126,52.0,BRB,-0.452
57,56.0,BEL,-0.212
121,64.0,BTN,-0.209
68,68.0,BOL,-0.349
40,70.0,BIH,-0.159
123,72.0,BWA,-0.27
5,76.0,BRA,-0.33799999999999997
156,84.0,BLZ,-0.212
79,90.0,SLB,
75,100.0,BGR,-0.187
135,104.0,MMR,-0.298
89,108.0,BDI,-0.177
169,112.0,BLR,-0.015
2,116.0,KHM,-0.299
131,120.0,CMR,-0.32299999999999995
30,124.0,CAN,-0.496
166,132.0,CPV,-0.14800000000000002
13,140.0,CAF,-0.295
204,144.0,LKA,0.067
117,148.0,TCD,-0.299
145,152.0,CHL,-0.3
3,156.0,CHN,-0.37200000000000005
225,170.0,COL,-0.359
216,174.0,COM,-0.21899999999999997
94,178.0,COG,-0.33299999999999996
210,180.0,COD,-0.253
192,188.0,CRI,-0.266
140,191.0,HRV,-0.187
50,192.0,CUB,-0.261
173,196.0,CYP,-0.519
149,203.0,CZE,-0.319
160,204.0,BEN,-0.302
90,208.0,DNK,-0.057
174,212.0,DMA,-0.442
170,214.0,DOM,-0.294
96,218.0,ECU,
86,222.0,SLV,-0.245
9,226.0,GNQ,-0.318
177,231.0,ETH,-0.11599999999999999
77,232.0,ERI,-0.294
158,233.0,EST,0.01
66,242.0,FJI,-0.161
48,246.0,FIN,-0.294
34,250.0,FRA,-0.08
163,262.0,DJI,-0.127
141,266.0,GAB,-0.3
93,268.0,GEO,-0.494
4,270.0,GMB,-0.243
63,276.0,DEU,-0.258
15,288.0,GHA,-0.326
108,296.0,KIR,
74,300.0,GRC,-0.392
88,304.0,GRL,-1.514
76,308.0,GRD,-0.45899999999999996
191,320.0,GTM,-0.273
214,324.0,GIN,-0.22399999999999998
70,328.0,GUY,-0.40299999999999997
118,332.0,HTI,-0.278
200,340.0,HND,-0.215
107,348.0,HUN,-0.313
171,352.0,ISL,-0.556
31,356.0,IND,0.055999999999999994
147,360.0,IDN,-0.5
190,364.0,IRN,-0.32299999999999995
84,368.0,IRQ,-0.6779999999999999
83,372.0,IRL,-0.18600000000000003
46,376.0,ISR,-0.594
87,380.0,ITA,-0.16399999999999998
110,384.0,CIV,-0.537
196,388.0,JAM,-0.326
114,392.0,JPN,-0.655
130,398.0,KAZ,-0.613
37,400.0,JOR,-0.648
206,404.0,KEN,-0.113
153,408.0,PRK,-0.337
207,410.0,KOR,-0.32799999999999996
178,414.0,KWT,-0.552
25,417.0,KGZ,-0.44299999999999995
193,418.0,LAO,-0.266
188,422.0,LBN,-0.609
215,426.0,LSO,-0.32299999999999995
99,428.0,LVA,0.083
197,430.0,LBR,-0.261
72,434.0,LBY,-0.266
164,438.0,LIE,-0.10800000000000001
136,440.0,LTU,0.1
212,442.0,LUX,-0.24100000000000002
120,450.0,MDG,-0.235
82,454.0,MWI,-0.303
52,458.0,MYS,-0.395
103,466.0,MLI,-0.091
106,470.0,MLT,-0.233
187,478.0,MRT,-0.015
167,480.0,MUS,-0.191
221,484.0,MEX,-0.479
218,492.0,MCO,-0.09
129,496.0,MNG,-0.355
134,498.0,MDA,-0.08900000000000001
21,499.0,MNE,-0.207
14,504.0,MAR,0.096
97,508.0,MOZ,-0.33399999999999996
17,512.0,OMN,-0.306
179,516.0,NAM,-0.245
224,524.0,NPL,-0.10400000000000001
157,528.0,NLD,-0.23399999999999999
223,554.0,NZL,-0.552
53,558.0,NIC,-0.22899999999999998
56,562.0,NER,-0.19399999999999998
182,566.0,NGA,-0.27899999999999997
69,578.0,NOR,-0.249
113,583.0,FSM,
12,585.0,PLW,
101,586.0,PAK,-0.009000000000000001
219,591.0,PAN,-0.29600000000000004
115,598.0,PNG,
155,600.0,PRY,-0.258
132,604.0,PER,
112,608.0,PHL,-0.527
23,616.0,POL,-0.095
44,620.0,PRT,0.257
16,624.0,GNB,-0.248
143,626.0,TLS,-0.605
47,634.0,QAT,-0.39
11,642.0,ROU,-0.195
185,643.0,RUS,-0.044000000000000004
38,646.0,RWA,-0.17300000000000001
10,659.0,KNA,-0.396
59,662.0,LCA,-0.455
146,670.0,VCT,-0.457
49,674.0,SMR,-0.133
111,678.0,STP,-0.401
162,682.0,SAU,-0.509
184,686.0,SEN,-0.214
209,688.0,SRB,-0.33799999999999997
1,690.0,SYC,-0.16
81,694.0,SLE,-0.212
168,702.0,SGP,-0.299
142,703.0,SVK,-0.263
95,704.0,VNM,-0.27699999999999997
8,705.0,SVN,-0.14800000000000002
78,706.0,SOM,-0.111
208,710.0,ZAF,-0.36
35,716.0,ZWE,-0.3
39,724.0,ESP,0.2
67,729.0,SDN,-0.33799999999999997
32,740.0,SUR,-0.405
213,748.0,SWZ,-0.43799999999999994
102,752.0,SWE,-0.198
144,756.0,CHE,-0.162
122,760.0,SYR,-0.642
133,762.0,TJK,-0.42200000000000004
205,764.0,THA,-0.276
100,768.0,TGO,-0.33399999999999996
137,776.0,TON,-0.174
152,780.0,TTO,-0.436
175,784.0,ARE,-0.33399999999999996
71,788.0,TUN,0.066
80,792.0,TUR,-0.475
98,795.0,TKM,-0.289
161,800.0,UGA,-0.154
51,804.0,UKR,-0.24100000000000002
124,807.0,MKD,-0.292
127,818.0,EGY,-0.489
27,826.0,GBR,-0.11199999999999999
198,834.0,TZA,-0.16699999999999998
0,840.0,USA,-0.522
159,854.0,BFA,-0.228
109,858.0,URY,-0.368
139,860.0,UZB,-0.387
22,862.0,VEN,-0.405
24,882.0,WSM,-0.22
73,887.0,YEM,-0.29
220,894.0,ZMB,-0.21899999999999997
6,,REU,-0.364
7,,GGY,-0.051
19,,MAF,-0.38299999999999995
20,,ABW,-0.46
26,,SPM,-0.695
28,,FRO,-0.386
29,,MNP,
33,,TCA,-0.24100000000000002
42,,ASM,-0.215
43,,GUM,
45,,CUW,-0.605
55,,MYT,-0.209
58,,NCL,-0.451
60,,SGS,-0.389
61,,FLK,-0.32299999999999995
62,,MSR,-0.441
64,,PRI,-0.342
65,,BLM,-0.44
85,,PSE,-0.5479999999999999
