,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,6.69,9.33,14.93,21.42,27.29,32.42,33.79,32.58,28.76,22.48,15.31,9.58
1,0.65,0.60,0.65,0.62,0.62,0.57,0.60,0.60,0.61,0.57,0.57,0.64
