,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,29.73,30.06,29.86,28.98,27.94,27.15,26.31,26.38,27.03,27.72,28.73,29.26
1,0.33,0.33,0.33,0.33,0.33,0.32,0.34,0.35,0.34,0.35,0.34,0.33
