,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,12.58,14.95,18.50,22.87,26.96,30.00,29.90,29.80,27.96,23.79,18.31,13.67
1,0.28,0.20,0.19,0.18,0.22,0.27,0.27,0.24,0.28,0.27,0.25,0.36
