,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.70,22.70,23.09,23.57,24.57,24.78,24.57,24.63,24.49,24.21,24.04,23.21
1,0.23,0.22,0.21,0.19,0.20,0.21,0.20,0.20,0.21,0.21,0.20,0.21
