,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,28.07,28.23,28.81,29.36,29.99,29.88,29.87,30.21,30.42,30.05,29.64,28.45
1,0.33,0.32,0.32,0.35,0.35,0.32,0.31,0.31,0.31,0.32,0.32,0.33
