,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,29.27,32.11,35.18,37.93,39.84,39.34,37.24,35.91,36.18,35.98,33.17,29.11
1,0.77,0.66,0.60,0.62,0.53,0.56,0.61,0.62,0.78,0.82,0.54,0.70
