,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.86,27.12,27.30,26.97,26.46,25.65,25.21,25.06,25.28,25.60,26.26,26.57
1,0.39,0.35,0.29,0.30,0.30,0.30,0.31,0.31,0.32,0.31,0.29,0.35
