,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.14,2.06,6.55,12.93,18.53,22.54,26.19,26.39,22.32,15.78,8.82,2.58
1,2.29,2.25,2.15,2.16,2.23,2.21,2.18,2.16,2.16,2.18,2.16,2.21
