,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.16,24.99,26.73,28.06,29.79,31.80,32.54,32.07,30.82,28.24,26.23,24.57
1,1.01,0.99,1.00,1.01,1.01,1.06,1.18,1.13,1.00,1.07,1.08,1.02
