,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.72,20.07,20.74,21.03,21.30,20.94,20.50,20.83,21.03,20.93,20.89,20.09
1,0.25,0.23,0.21,0.22,0.21,0.21,0.22,0.23,0.23,0.22,0.24,0.25
