,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,33.29,35.86,37.90,38.28,37.13,34.58,31.96,30.83,32.14,35.06,35.61,33.32
1,0.41,0.41,0.40,0.40,0.39,0.38,0.41,0.43,0.42,0.39,0.40,0.40
