,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,18.14,18.20,17.65,15.94,12.69,9.70,9.18,11.60,15.20,17.86,18.60,18.16
1,0.57,0.58,0.56,0.53,0.52,0.54,0.59,0.60,0.56,0.51,0.52,0.54
