,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,28.62,27.71,25.29,21.22,17.69,14.16,14.44,16.69,19.52,22.28,25.46,27.47
1,0.24,0.24,0.23,0.22,0.22,0.22,0.23,0.23,0.23,0.22,0.22,0.23
