,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,14.23,13.58,11.80,7.88,5.14,2.34,1.81,2.84,5.22,8.15,11.06,13.09
1,0.40,0.40,0.40,0.39,0.39,0.40,0.41,0.40,0.39,0.40,0.39,0.39
