,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-12.67,-12.51,-12.86,-9.32,-2.83,2.66,6.18,5.20,0.97,-4.27,-7.80,-10.30
1,0.86,0.92,0.97,0.91,0.81,1.04,1.31,1.23,0.85,0.86,1.03,0.92
