,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,21.98,21.95,22.12,22.19,22.49,22.10,21.57,21.61,21.49,21.39,21.80,21.94
1,1.12,1.11,1.11,1.11,1.12,1.12,1.11,1.12,1.14,1.13,1.11,1.11
