,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,5.63,7.71,11.03,14.23,18.48,22.41,25.69,25.12,21.66,16.12,10.19,6.46
1,0.49,0.48,0.46,0.48,0.48,0.49,0.48,0.47,0.52,0.51,0.48,0.47
