,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.69,2.27,5.15,8.06,12.15,15.93,18.71,18.14,15.08,10.09,4.97,1.63
1,0.33,0.32,0.30,0.31,0.33,0.30,0.30,0.31,0.31,0.29,0.32,0.35
