,id,Code,Temp
217,4.0,AFG,0.026000000000000002
92,8.0,ALB,0.452
203,10.0,ATA,0.359
116,12.0,DZA,0.278
138,20.0,AND,1.0390000000000001
18,24.0,AGO,0.105
181,28.0,ATG,0.059000000000000004
54,31.0,AZE,0.7559999999999999
91,32.0,ARG,0.14400000000000002
36,36.0,AUS,0.21
41,40.0,AUT,0.836
201,44.0,BHS,0.10099999999999999
183,48.0,BHR,-0.326
176,50.0,BGD,-0.09
189,51.0,ARM,0.574
126,52.0,BRB,0.105
57,56.0,BEL,0.8390000000000001
121,64.0,BTN,-0.002
68,68.0,BOL,0.316
40,70.0,BIH,0.6759999999999999
123,72.0,BWA,0.16399999999999998
5,76.0,BRA,0.213
156,84.0,BLZ,0.111
79,90.0,SLB,-0.012
75,100.0,BGR,0.43200000000000005
135,104.0,MMR,-0.006
89,108.0,BDI,0.040999999999999995
169,112.0,BLR,1.028
2,116.0,KHM,-0.03
131,120.0,CMR,-0.207
30,124.0,CAN,-0.12
166,132.0,CPV,0.037000000000000005
13,140.0,CAF,-0.358
204,144.0,LKA,-0.14800000000000002
117,148.0,TCD,-0.907
145,152.0,CHL,-0.179
3,156.0,CHN,0.243
225,170.0,COL,0.053
216,174.0,COM,0.34
94,178.0,COG,-0.18100000000000002
210,180.0,COD,-0.025
192,188.0,CRI,-0.022000000000000002
140,191.0,HRV,0.789
50,192.0,CUB,0.145
173,196.0,CYP,0.004
149,203.0,CZE,0.757
160,204.0,BEN,-0.312
90,208.0,DNK,0.8370000000000001
174,212.0,DMA,0.027000000000000003
170,214.0,DOM,0.028999999999999998
96,218.0,ECU,-0.13699999999999998
86,222.0,SLV,-0.048
9,226.0,GNQ,-0.19699999999999998
177,231.0,ETH,-0.159
77,232.0,ERI,-0.284
158,233.0,EST,1.6669999999999998
66,242.0,FJI,0.19699999999999998
48,246.0,FIN,1.631
34,250.0,FRA,1.003
163,262.0,DJI,0.028999999999999998
141,266.0,GAB,-0.242
93,268.0,GEO,0.365
4,270.0,GMB,-0.017
63,276.0,DEU,0.857
15,288.0,GHA,-0.124
108,296.0,KIR,0.124
74,300.0,GRC,0.304
88,304.0,GRL,-0.42700000000000005
76,308.0,GRD,0.126
191,320.0,GTM,0.013000000000000001
214,324.0,GIN,-0.14800000000000002
70,328.0,GUY,-0.06
