,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,27.72,27.79,28.31,28.88,29.77,30.60,30.84,31.13,31.21,30.79,29.91,28.40
1,0.28,0.28,0.30,0.29,0.27,0.28,0.29,0.28,0.28,0.27,0.27,0.29
