,id,Code,Temp
217,4.0,AFG,-0.052000000000000005
92,8.0,ALB,-0.053
203,10.0,ATA,
116,12.0,DZA,0.032
138,20.0,AND,0.026000000000000002
18,24.0,AGO,-0.078
181,28.0,ATG,-0.105
54,31.0,AZE,-0.193
91,32.0,ARG,-0.187
36,36.0,AUS,-0.23600000000000002
41,40.0,AUT,-0.128
201,44.0,BHS,0.009000000000000001
183,48.0,BHR,-0.009000000000000001
176,50.0,BGD,-0.289
189,51.0,ARM,-0.154
126,52.0,BRB,-0.145
57,56.0,BEL,-0.188
121,64.0,BTN,-0.297
68,68.0,BOL,-0.222
40,70.0,BIH,-0.07200000000000001
123,72.0,BWA,-0.092
5,76.0,BRA,-0.257
156,84.0,BLZ,-0.027999999999999997
79,90.0,SLB,-0.091
75,100.0,BGR,-0.235
135,104.0,MMR,-0.228
89,108.0,BDI,-0.292
169,112.0,BLR,-0.205
2,116.0,KHM,-0.255
131,120.0,CMR,-0.267
30,124.0,CAN,0.187
166,132.0,CPV,-0.183
13,140.0,CAF,-0.309
204,144.0,LKA,-0.34
117,148.0,TCD,-0.28300000000000003
145,152.0,CHL,-0.168
3,156.0,CHN,-0.134
225,170.0,COL,-0.159
216,174.0,COM,-0.187
94,178.0,COG,-0.073
210,180.0,COD,-0.12
192,188.0,CRI,-0.131
140,191.0,HRV,-0.087
50,192.0,CUB,-0.011000000000000001
173,196.0,CYP,-0.21100000000000002
149,203.0,CZE,-0.256
160,204.0,BEN,-0.172
90,208.0,DNK,-0.126
174,212.0,DMA,-0.13
170,214.0,DOM,-0.08900000000000001
96,218.0,ECU,-0.168
86,222.0,SLV,-0.107
9,226.0,GNQ,-0.21100000000000002
177,231.0,ETH,-0.244
77,232.0,ERI,-0.207
158,233.0,EST,-0.081
66,242.0,FJI,-0.11699999999999999
48,246.0,FIN,-0.037000000000000005
34,250.0,FRA,-0.077
163,262.0,DJI,-0.165
141,266.0,GAB,-0.17800000000000002
93,268.0,GEO,-0.253
4,270.0,GMB,-0.261
63,276.0,DEU,-0.17600000000000002
15,288.0,GHA,-0.2
108,296.0,KIR,-0.231
74,300.0,GRC,-0.11599999999999999
88,304.0,GRL,0.179
76,308.0,GRD,-0.157
191,320.0,GTM,-0.075
214,324.0,GIN,-0.307
70,328.0,GUY,-0.182
118,332.0,HTI,-0.096
200,340.0,HND,-0.078
107,348.0,HUN,-0.191
171,352.0,ISL,0.08900000000000001
31,356.0,IND,-0.281
147,360.0,IDN,-0.157
190,364.0,IRN,-0.018000000000000002
84,368.0,IRQ,-0.07400000000000001
83,372.0,IRL,0.028999999999999998
46,376.0,ISR,-0.19399999999999998
87,380.0,ITA,-0.006999999999999999
110,384.0,CIV,-0.184
196,388.0,JAM,-0.066
114,392.0,JPN,-0.21600000000000003
130,398.0,KAZ,-0.275
37,400.0,JOR,-0.184
206,404.0,KEN,-0.325
153,408.0,PRK,-0.237
207,410.0,KOR,-0.311
178,414.0,KWT,0.0
25,417.0,KGZ,-0.32
193,418.0,LAO,-0.231
188,422.0,LBN,-0.18899999999999997
215,426.0,LSO,-0.11199999999999999
99,428.0,LVA,-0.099
197,430.0,LBR,-0.276
72,434.0,LBY,-0.04
164,438.0,LIE,-0.10300000000000001
136,440.0,LTU,-0.095
212,442.0,LUX,-0.182
120,450.0,MDG,-0.133
82,454.0,MWI,-0.192
52,458.0,MYS,-0.182
103,466.0,MLI,-0.213
106,470.0,MLT,0.17300000000000001
187,478.0,MRT,-0.17600000000000002
167,480.0,MUS,-0.149
221,484.0,MEX,0.114
218,492.0,MCO,-0.057
129,496.0,MNG,-0.061
134,498.0,MDA,-0.35
21,499.0,MNE,-0.087
14,504.0,MAR,0.031
97,508.0,MOZ,-0.151
17,512.0,OMN,-0.11900000000000001
179,516.0,NAM,-0.135
224,524.0,NPL,-0.258
157,528.0,NLD,-0.145
223,554.0,NZL,-0.332
53,558.0,NIC,-0.095
56,562.0,NER,-0.243
182,566.0,NGA,-0.233
69,578.0,NOR,-0.009000000000000001
