,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,11.69,13.87,16.96,19.53,20.99,22.27,22.30,22.07,21.41,18.91,16.01,12.99
1,0.52,0.37,0.64,0.61,0.44,0.40,0.52,0.56,0.37,0.35,0.32,0.54
