,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,16.60,18.53,20.51,22.11,24.01,24.46,23.76,23.54,23.52,22.68,19.91,16.71
1,0.43,0.41,0.40,0.38,0.44,0.40,0.40,0.41,0.40,0.38,0.41,0.40
