,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-7.90,-6.15,-2.93,2.03,6.57,10.30,11.64,11.22,7.74,3.30,-0.39,-4.90
1,0.47,0.45,0.44,0.46,0.44,0.44,0.44,0.45,0.44,0.43,0.43,0.45
