,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-27.19,-24.77,-16.08,-5.93,1.83,8.34,11.10,9.33,2.30,-6.32,-16.55,-24.50
1,0.43,0.36,0.36,0.35,0.34,0.34,0.34,0.33,0.33,0.37,0.36,0.37
