,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.97,2.06,5.08,8.24,12.49,15.69,17.33,16.98,14.33,9.88,5.13,2.12
1,0.32,0.32,0.28,0.28,0.28,0.28,0.31,0.30,0.28,0.27,0.28,0.29
