,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,32.96,34.89,36.76,37.28,36.87,34.87,32.15,31.07,31.60,33.34,34.31,32.54
1,0.69,0.69,0.73,0.71,0.63,0.65,0.69,0.71,0.71,0.66,0.63,0.65
