,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.21,27.09,31.41,34.97,36.53,34.38,30.93,30.06,30.75,30.24,27.50,24.58
1,0.19,0.18,0.18,0.18,0.18,0.19,0.19,0.19,0.18,0.18,0.18,0.20
