,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,15.85,17.32,20.93,25.04,30.15,33.38,34.71,34.53,32.23,28.14,23.04,17.63
1,0.49,0.48,0.54,0.42,0.44,0.68,0.68,0.48,0.41,0.35,0.40,0.52
