,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,15.64,16.12,18.86,22.33,26.12,27.64,28.63,28.36,27.58,24.88,21.38,17.61
1,0.28,0.26,0.26,0.26,0.26,0.28,0.31,0.28,0.26,0.28,0.27,0.28
