,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,12.97,13.81,16.74,20.19,23.88,25.50,26.11,25.88,25.07,22.21,18.74,14.89
1,0.27,0.28,0.27,0.24,0.28,0.29,0.26,0.27,0.26,0.25,0.26,0.27
