,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.68,20.98,21.91,22.26,22.45,22.11,21.83,21.91,21.86,21.54,21.21,19.86
1,0.61,0.73,0.79,0.64,0.62,0.60,0.59,0.62,0.61,0.56,0.54,0.57
