,id,Code,Temp
217,4.0,AFG,-0.259
92,8.0,ALB,0.032
203,10.0,ATA,
116,12.0,DZA,-0.055
138,20.0,AND,0.287
18,24.0,AGO,0.23199999999999998
181,28.0,ATG,-0.157
54,31.0,AZE,-0.7040000000000001
91,32.0,ARG,-0.363
36,36.0,AUS,-0.20800000000000002
41,40.0,AUT,0.16
201,44.0,BHS,0.092
183,48.0,BHR,0.081
176,50.0,BGD,-0.109
189,51.0,ARM,-0.61
126,52.0,BRB,-0.23
57,56.0,BEL,0.21899999999999997
121,64.0,BTN,-0.098
68,68.0,BOL,-0.41700000000000004
40,70.0,BIH,0.14300000000000002
123,72.0,BWA,0.183
5,76.0,BRA,-0.233
156,84.0,BLZ,-0.32799999999999996
79,90.0,SLB,0.053
75,100.0,BGR,-0.081
135,104.0,MMR,-0.162
89,108.0,BDI,0.073
169,112.0,BLR,-0.14800000000000002
2,116.0,KHM,-0.792
131,120.0,CMR,0.187
30,124.0,CAN,0.004
166,132.0,CPV,-0.133
13,140.0,CAF,0.026000000000000002
204,144.0,LKA,-0.2
117,148.0,TCD,0.015
145,152.0,CHL,-0.46
3,156.0,CHN,-0.267
225,170.0,COL,-0.43700000000000006
216,174.0,COM,-0.10800000000000001
94,178.0,COG,0.175
210,180.0,COD,0.18
192,188.0,CRI,-0.284
140,191.0,HRV,0.153
50,192.0,CUB,-0.005
173,196.0,CYP,-0.5870000000000001
149,203.0,CZE,-0.009000000000000001
160,204.0,BEN,0.36200000000000004
90,208.0,DNK,-0.192
174,212.0,DMA,-0.192
170,214.0,DOM,-0.142
96,218.0,ECU,-0.515
86,222.0,SLV,-0.239
9,226.0,GNQ,0.131
177,231.0,ETH,-0.16699999999999998
77,232.0,ERI,-0.11699999999999999
158,233.0,EST,-0.07200000000000001
66,242.0,FJI,-0.228
48,246.0,FIN,0.14800000000000002
34,250.0,FRA,0.294
163,262.0,DJI,-0.17
141,266.0,GAB,0.08199999999999999
93,268.0,GEO,-0.535
4,270.0,GMB,0.226
63,276.0,DEU,0.027000000000000003
15,288.0,GHA,0.382
108,296.0,KIR,-0.225
74,300.0,GRC,-0.152
88,304.0,GRL,-0.8440000000000001
76,308.0,GRD,-0.272
191,320.0,GTM,-0.256
214,324.0,GIN,0.324
70,328.0,GUY,-0.358
118,332.0,HTI,-0.11
200,340.0,HND,-0.255
107,348.0,HUN,-0.027000000000000003
171,352.0,ISL,-0.863
31,356.0,IND,0.133
147,360.0,IDN,-0.413
190,364.0,IRN,-0.298
84,368.0,IRQ,-0.45
83,372.0,IRL,-0.043
46,376.0,ISR,-0.46399999999999997
87,380.0,ITA,0.18100000000000002
110,384.0,CIV,0.20199999999999999
196,388.0,JAM,-0.045
114,392.0,JPN,-0.188
130,398.0,KAZ,-0.515
37,400.0,JOR,-0.431
206,404.0,KEN,-0.231
153,408.0,PRK,-0.273
207,410.0,KOR,-0.31
178,414.0,KWT,-0.156
25,417.0,KGZ,-0.639
193,418.0,LAO,-0.382
188,422.0,LBN,-0.555
215,426.0,LSO,-0.203
99,428.0,LVA,-0.10300000000000001
197,430.0,LBR,0.284
72,434.0,LBY,-0.134
