,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,12.05,13.54,17.16,20.14,23.40,26.13,28.63,28.67,25.93,21.58,17.60,13.65
1,0.69,0.64,0.70,0.70,0.78,0.75,0.64,0.70,0.79,0.66,0.80,0.80
