,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.10,26.32,30.53,34.78,39.12,41.56,42.35,42.07,39.95,35.95,30.42,25.66
1,0.79,0.75,0.69,0.68,0.72,0.79,0.82,0.81,0.77,0.75,0.76,0.79
